SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue,Date,Country
BOL,Americas,2021,SEX_MLE,7.798417334,2025-01-28T14:13:24.673+01:00,Bolivia
DJI,Eastern Mediterranean,2018,SEX_FMLE,8.38416246,2025-01-28T14:13:24.673+01:00,Djibouti
IRQ,Eastern Mediterranean,2008,SEX_FMLE,2.414359998,2025-01-28T14:13:24.673+01:00,Iraq
CHN,Western Pacific,2012,SEX_MLE,9.973019381,2025-01-28T14:13:24.673+01:00,China
CYP,Europe,2015,SEX_FMLE,1.896368292,2025-01-28T14:13:24.673+01:00,Cyprus
TJK,Europe,2021,SEX_BTSX,3.063565708,2025-01-28T14:13:24.673+01:00,Tajikistan
EMR,,2006,SEX_FMLE,3.084147432,2025-01-28T14:13:24.673+01:00,not found
SAU,Eastern Mediterranean,2016,SEX_FMLE,1.346436079,2025-01-28T14:13:24.673+01:00,Saudi Arabia
COM,Africa,2013,SEX_MLE,12.53036446,2025-01-28T14:13:24.673+01:00,Comoros
VNM,Western Pacific,2017,SEX_FMLE,4.257575556,2025-01-28T14:13:24.673+01:00,Vietnam
IDN,South-East Asia,2007,SEX_FMLE,1.470524038,2025-01-28T14:13:24.673+01:00,Indonesia
SAU,Eastern Mediterranean,2013,SEX_FMLE,1.174443234,2025-01-28T14:13:24.673+01:00,Saudi Arabia
MUS,Africa,2020,SEX_FMLE,3.054695024,2025-01-28T14:13:24.673+01:00,Mauritius
WPR,,2011,SEX_MLE,12.32271756,2025-01-28T14:13:24.673+01:00,not found
DEU,Europe,2001,SEX_MLE,17.5551782,2025-01-28T14:13:24.673+01:00,Germany
VUT,Western Pacific,2012,SEX_FMLE,8.32460101,2025-01-28T14:13:24.673+01:00,Vanuatu
SOM,Eastern Mediterranean,2018,SEX_BTSX,15.59478322,2025-01-28T14:13:24.673+01:00,Somalia
LTU,Europe,2019,SEX_BTSX,20.75511684,2025-01-28T14:13:24.673+01:00,Lithuania
ARE,Eastern Mediterranean,2021,SEX_MLE,2.33446244,2025-01-28T14:13:24.673+01:00,United Arab Emirates
MYS,Western Pacific,2008,SEX_BTSX,5.004721025,2025-01-28T14:13:24.673+01:00,Malaysia
PRK,South-East Asia,2020,SEX_MLE,9.274464357,2025-01-28T14:13:24.673+01:00,North Korea
EMR,,2015,SEX_MLE,6.325320118,2025-01-28T14:13:24.673+01:00,not found
ATG,Americas,2004,SEX_MLE,4.530231901,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
KAZ,Europe,2018,SEX_FMLE,6.377272073,2025-01-28T14:13:24.673+01:00,Kazakhstan
MEX,Americas,2003,SEX_FMLE,1.431802686,2025-01-28T14:13:24.673+01:00,Mexico
NIC,Americas,2011,SEX_FMLE,3.17345985,2025-01-28T14:13:24.673+01:00,Nicaragua
COM,Africa,2014,SEX_MLE,12.90384552,2025-01-28T14:13:24.673+01:00,Comoros
ARE,Eastern Mediterranean,2007,SEX_FMLE,0.836227373,2025-01-28T14:13:24.673+01:00,United Arab Emirates
PNG,Western Pacific,2007,SEX_FMLE,1.681022146,2025-01-28T14:13:24.673+01:00,Papua New Guinea
MLI,Africa,2008,SEX_MLE,11.24281306,2025-01-28T14:13:24.673+01:00,Mali
PRY,Americas,2021,SEX_MLE,8.456272676,2025-01-28T14:13:24.673+01:00,Paraguay
QAT,Eastern Mediterranean,2000,SEX_BTSX,13.33556382,2025-01-28T14:13:24.673+01:00,Qatar
PRT,Europe,2009,SEX_MLE,14.51443929,2025-01-28T14:13:24.673+01:00,Portugal
KGZ,Europe,2009,SEX_BTSX,12.45621192,2025-01-28T14:13:24.673+01:00,Kyrgyz Republic
COL,Americas,2014,SEX_FMLE,1.433165882,2025-01-28T14:13:24.673+01:00,Colombia
TKM,Europe,2014,SEX_MLE,12.02008351,2025-01-28T14:13:24.673+01:00,Turkmenistan
ZMB,Africa,2007,SEX_MLE,22.81735389,2025-01-28T14:13:24.673+01:00,Zambia
BGD,South-East Asia,2005,SEX_BTSX,4.577338115,2025-01-28T14:13:24.673+01:00,Bangladesh
DJI,Eastern Mediterranean,2005,SEX_BTSX,9.856389997,2025-01-28T14:13:24.673+01:00,Djibouti
TGO,Africa,2001,SEX_FMLE,6.89119289,2025-01-28T14:13:24.673+01:00,Togo
KGZ,Europe,2016,SEX_FMLE,4.527841952,2025-01-28T14:13:24.673+01:00,Kyrgyz Republic
TUR,Europe,2001,SEX_BTSX,2.771453196,2025-01-28T14:13:24.673+01:00,Türkiye
BTN,South-East Asia,2017,SEX_FMLE,4.025366035,2025-01-28T14:13:24.673+01:00,Bhutan
PER,Americas,2012,SEX_FMLE,1.776626035,2025-01-28T14:13:24.673+01:00,Peru
GNQ,Africa,2005,SEX_MLE,17.73149773,2025-01-28T14:13:24.673+01:00,Equatorial Guinea
STP,Africa,2008,SEX_FMLE,0.704257831,2025-01-28T14:13:24.673+01:00,Sao Tome and Principe
NPL,South-East Asia,2007,SEX_FMLE,7.61883013,2025-01-28T14:13:24.673+01:00,Nepal
CPV,Africa,2017,SEX_FMLE,4.922511935,2025-01-28T14:13:24.673+01:00,Cabo Verde
BEL,Europe,2000,SEX_MLE,27.15580582,2025-01-28T14:13:24.673+01:00,Belgium
WB_HI,,2008,SEX_FMLE,6.353828638,2025-01-28T14:13:24.673+01:00,not found
DZA,Africa,2004,SEX_FMLE,2.230510934,2025-01-28T14:13:24.673+01:00,Algeria
GMB,Africa,2004,SEX_MLE,13.34837723,2025-01-28T14:13:24.673+01:00,Gambia
SLB,Western Pacific,2001,SEX_MLE,31.00163727,2025-01-28T14:13:24.673+01:00,Solomon Islands
SVK,Europe,2015,SEX_MLE,15.99441111,2025-01-28T14:13:24.673+01:00,Slovakia
NZL,Western Pacific,2005,SEX_FMLE,6.167337842,2025-01-28T14:13:24.673+01:00,New Zealand
ETH,Africa,2011,SEX_MLE,17.48041493,2025-01-28T14:13:24.673+01:00,Ethiopia
TCD,Africa,2009,SEX_MLE,17.00461794,2025-01-28T14:13:24.673+01:00,Chad
BTN,South-East Asia,2014,SEX_FMLE,4.217086366,2025-01-28T14:13:24.673+01:00,Bhutan
LBR,Africa,2021,SEX_MLE,13.27353059,2025-01-28T14:13:24.673+01:00,Liberia
COM,Africa,2003,SEX_MLE,13.58318269,2025-01-28T14:13:24.673+01:00,Comoros
GRC,Europe,2009,SEX_BTSX,2.779419034,2025-01-28T14:13:24.673+01:00,Greece
GLOBAL,,2005,SEX_FMLE,8.252107585,2025-01-28T14:13:24.673+01:00,not found
COM,Africa,2004,SEX_MLE,13.2760189,2025-01-28T14:13:24.673+01:00,Comoros
DJI,Eastern Mediterranean,2012,SEX_MLE,11.38071834,2025-01-28T14:13:24.673+01:00,Djibouti
PRI,Americas,2009,SEX_FMLE,1.530009692,2025-01-28T14:13:24.673+01:00,Puerto Rico
CHE,Europe,2013,SEX_BTSX,10.77995222,2025-01-28T14:13:24.673+01:00,Switzerland
TLS,South-East Asia,2011,SEX_BTSX,4.852304225,2025-01-28T14:13:24.673+01:00,Timor-Leste
NPL,South-East Asia,2016,SEX_BTSX,11.72744601,2025-01-28T14:13:24.673+01:00,Nepal
JPN,Western Pacific,2015,SEX_MLE,21.84235725,2025-01-28T14:13:24.673+01:00,Japan
VUT,Western Pacific,2002,SEX_FMLE,8.866535833,2025-01-28T14:13:24.673+01:00,Vanuatu
COL,Americas,2014,SEX_MLE,6.352419154,2025-01-28T14:13:24.673+01:00,Colombia
RWA,Africa,2005,SEX_MLE,25.84754789,2025-01-28T14:13:24.673+01:00,Rwanda
POL,Europe,2010,SEX_MLE,28.1668341,2025-01-28T14:13:24.673+01:00,Poland
GLOBAL,,2016,SEX_MLE,13.41536303,2025-01-28T14:13:24.673+01:00,not found
NER,Africa,2007,SEX_BTSX,8.274302404,2025-01-28T14:13:24.673+01:00,Niger
GIN,Africa,2007,SEX_BTSX,8.109970838,2025-01-28T14:13:24.673+01:00,Guinea
GNB,Africa,2002,SEX_FMLE,6.458562088,2025-01-28T14:13:24.673+01:00,Guinea-Bissau
AZE,Europe,2007,SEX_MLE,4.881332648,2025-01-28T14:13:24.673+01:00,Azerbaijan
LTU,Europe,2008,SEX_BTSX,32.88573674,2025-01-28T14:13:24.673+01:00,Lithuania
NIC,Americas,2004,SEX_BTSX,7.319645427,2025-01-28T14:13:24.673+01:00,Nicaragua
WSM,Western Pacific,2021,SEX_MLE,20.81419808,2025-01-28T14:13:24.673+01:00,Samoa
BOL,Americas,2000,SEX_FMLE,5.302567411,2025-01-28T14:13:24.673+01:00,Bolivia
PRY,Americas,2014,SEX_MLE,9.47244498,2025-01-28T14:13:24.673+01:00,Paraguay
TGO,Africa,2009,SEX_BTSX,16.44989901,2025-01-28T14:13:24.673+01:00,Togo
CHE,Europe,2011,SEX_BTSX,10.60925214,2025-01-28T14:13:24.673+01:00,Switzerland
MDA,Europe,2012,SEX_BTSX,14.40038626,2025-01-28T14:13:24.673+01:00,Moldova
GIN,Africa,2018,SEX_BTSX,8.280874008,2025-01-28T14:13:24.673+01:00,Guinea
BHR,Eastern Mediterranean,2015,SEX_BTSX,4.676130895,2025-01-28T14:13:24.673+01:00,Bahrain
SOM,Eastern Mediterranean,2014,SEX_FMLE,10.49743226,2025-01-28T14:13:24.673+01:00,Somalia
AMR,,2020,SEX_BTSX,8.857083249,2025-01-28T14:13:24.673+01:00,not found
STP,Africa,2002,SEX_FMLE,0.81037917,2025-01-28T14:13:24.673+01:00,Sao Tome and Principe
AZE,Europe,2007,SEX_FMLE,1.404475189,2025-01-28T14:13:24.673+01:00,Azerbaijan
DOM,Americas,2020,SEX_BTSX,4.411347687,2025-01-28T14:13:24.673+01:00,Dominican Republic
COM,Africa,2001,SEX_FMLE,8.003839815,2025-01-28T14:13:24.673+01:00,Comoros
CHN,Western Pacific,2008,SEX_FMLE,9.171427127,2025-01-28T14:13:24.673+01:00,China
SWE,Europe,2012,SEX_BTSX,12.14800727,2025-01-28T14:13:24.673+01:00,Sweden
AFG,Eastern Mediterranean,2019,SEX_MLE,6.940708004,2025-01-28T14:13:24.673+01:00,Afghanistan
COL,Americas,2018,SEX_BTSX,4.841875009,2025-01-28T14:13:24.673+01:00,Colombia
IRQ,Eastern Mediterranean,2014,SEX_BTSX,4.237339204,2025-01-28T14:13:24.673+01:00,Iraq
TKM,Europe,2017,SEX_FMLE,4.14786044,2025-01-28T14:13:24.673+01:00,Turkmenistan
NLD,Europe,2012,SEX_BTSX,8.900052542,2025-01-28T14:13:24.673+01:00,Netherlands
ROU,Europe,2016,SEX_MLE,13.92422767,2025-01-28T14:13:24.673+01:00,Romania
NIC,Americas,2001,SEX_FMLE,4.304860886,2025-01-28T14:13:24.673+01:00,Nicaragua
LUX,Europe,2004,SEX_BTSX,9.331698373,2025-01-28T14:13:24.673+01:00,Luxembourg
ITA,Europe,2014,SEX_FMLE,2.384074135,2025-01-28T14:13:24.673+01:00,Italy
CZE,Europe,2019,SEX_MLE,15.54138315,2025-01-28T14:13:24.673+01:00,Czechia
UKR,Europe,2013,SEX_MLE,36.2041572,2025-01-28T14:13:24.673+01:00,Ukraine
KWT,Eastern Mediterranean,2011,SEX_MLE,1.386473381,2025-01-28T14:13:24.673+01:00,Kuwait
ZAF,Africa,2003,SEX_BTSX,17.6142904,2025-01-28T14:13:24.673+01:00,South Africa
CUB,Americas,2016,SEX_MLE,16.02064339,2025-01-28T14:13:24.673+01:00,Cuba
JOR,Eastern Mediterranean,2016,SEX_FMLE,0.420815506,2025-01-28T14:13:24.673+01:00,Jordan
AFG,Eastern Mediterranean,2017,SEX_MLE,7.217691515,2025-01-28T14:13:24.673+01:00,Afghanistan
ZAF,Africa,2011,SEX_BTSX,18.43938875,2025-01-28T14:13:24.673+01:00,South Africa
SVK,Europe,2013,SEX_MLE,18.05972773,2025-01-28T14:13:24.673+01:00,Slovakia
MNG,Western Pacific,2017,SEX_MLE,33.12018728,2025-01-28T14:13:24.673+01:00,Mongolia
PAK,Eastern Mediterranean,2013,SEX_FMLE,3.401190327,2025-01-28T14:13:24.673+01:00,Pakistan
DEU,Europe,2009,SEX_MLE,14.39979796,2025-01-28T14:13:24.673+01:00,Germany
HND,Americas,2015,SEX_FMLE,1.45206175,2025-01-28T14:13:24.673+01:00,Honduras
THA,South-East Asia,2013,SEX_FMLE,3.098990268,2025-01-28T14:13:24.673+01:00,Thailand
ETH,Africa,2016,SEX_FMLE,4.599202742,2025-01-28T14:13:24.673+01:00,Ethiopia
CUB,Americas,2011,SEX_FMLE,4.511544564,2025-01-28T14:13:24.673+01:00,Cuba
MEX,Americas,2010,SEX_MLE,7.890685581,2025-01-28T14:13:24.673+01:00,Mexico
CZE,Europe,2018,SEX_MLE,17.87351617,2025-01-28T14:13:24.673+01:00,Czechia
BWA,Africa,2001,SEX_MLE,27.97139205,2025-01-28T14:13:24.673+01:00,Botswana
ESP,Europe,2010,SEX_FMLE,2.230035557,2025-01-28T14:13:24.673+01:00,Spain
GRC,Europe,2015,SEX_FMLE,1.506369758,2025-01-28T14:13:24.673+01:00,Greece
LVA,Europe,2011,SEX_BTSX,18.28439251,2025-01-28T14:13:24.673+01:00,Latvia
PRT,Europe,2003,SEX_BTSX,8.689662052,2025-01-28T14:13:24.673+01:00,Portugal
ARG,Americas,2010,SEX_FMLE,3.147183008,2025-01-28T14:13:24.673+01:00,Argentina
MMR,South-East Asia,2010,SEX_BTSX,3.47883779,2025-01-28T14:13:24.673+01:00,Myanmar
IRL,Europe,2001,SEX_MLE,20.52933267,2025-01-28T14:13:24.673+01:00,Ireland
ARM,Europe,2002,SEX_MLE,6.349644879,2025-01-28T14:13:24.673+01:00,Armenia
WSM,Western Pacific,2002,SEX_BTSX,13.61113169,2025-01-28T14:13:24.673+01:00,Samoa
CAN,Americas,2012,SEX_BTSX,10.89167517,2025-01-28T14:13:24.673+01:00,Canada
TLS,South-East Asia,2008,SEX_FMLE,2.628117359,2025-01-28T14:13:24.673+01:00,Timor-Leste
ARG,Americas,2007,SEX_MLE,13.55573514,2025-01-28T14:13:24.673+01:00,Argentina
TUR,Europe,2010,SEX_MLE,4.954247997,2025-01-28T14:13:24.673+01:00,Türkiye
COD,Africa,2014,SEX_MLE,23.78393949,2025-01-28T14:13:24.673+01:00,DR Congo
TZA,Africa,2014,SEX_BTSX,7.281684075,2025-01-28T14:13:24.673+01:00,Tanzania
BRA,Americas,2013,SEX_MLE,8.942805618,2025-01-28T14:13:24.673+01:00,Brazil
VUT,Western Pacific,2012,SEX_BTSX,19.40488828,2025-01-28T14:13:24.673+01:00,Vanuatu
HUN,Europe,2009,SEX_FMLE,7.956632651,2025-01-28T14:13:24.673+01:00,Hungary
NOR,Europe,2002,SEX_BTSX,10.31473148,2025-01-28T14:13:24.673+01:00,Norway
RWA,Africa,2019,SEX_BTSX,13.20941657,2025-01-28T14:13:24.673+01:00,Rwanda
EGY,Eastern Mediterranean,2006,SEX_FMLE,0.527475241,2025-01-28T14:13:24.673+01:00,Egypt
OMN,Eastern Mediterranean,2012,SEX_MLE,2.499444943,2025-01-28T14:13:24.673+01:00,Oman
MWI,Africa,2016,SEX_FMLE,4.250869087,2025-01-28T14:13:24.673+01:00,Malawi
UKR,Europe,2004,SEX_FMLE,6.207054074,2025-01-28T14:13:24.673+01:00,Ukraine
COL,Americas,2010,SEX_MLE,6.659493604,2025-01-28T14:13:24.673+01:00,Colombia
ECU,Americas,2006,SEX_MLE,11.65994906,2025-01-28T14:13:24.673+01:00,Ecuador
CHE,Europe,2013,SEX_MLE,15.71308173,2025-01-28T14:13:24.673+01:00,Switzerland
ESP,Europe,2011,SEX_MLE,8.084883623,2025-01-28T14:13:24.673+01:00,Spain
ETH,Africa,2002,SEX_MLE,21.15581743,2025-01-28T14:13:24.673+01:00,Ethiopia
ISL,Europe,2020,SEX_MLE,17.23725004,2025-01-28T14:13:24.673+01:00,Iceland
ITA,Europe,2014,SEX_MLE,8.061261696,2025-01-28T14:13:24.673+01:00,Italy
GTM,Americas,2006,SEX_FMLE,3.179682704,2025-01-28T14:13:24.673+01:00,Guatemala
MOZ,Africa,2004,SEX_FMLE,3.93227733,2025-01-28T14:13:24.673+01:00,Mozambique
VNM,Western Pacific,2002,SEX_FMLE,4.745124842,2025-01-28T14:13:24.673+01:00,Vietnam
NLD,Europe,2017,SEX_FMLE,6.019182451,2025-01-28T14:13:24.673+01:00,Netherlands
VEN,Americas,2007,SEX_BTSX,6.18028445,2025-01-28T14:13:24.673+01:00,Venezuela
USA,Americas,2012,SEX_MLE,18.93490498,2025-01-28T14:13:24.673+01:00,United States
SWZ,Africa,2009,SEX_FMLE,11.71020368,2025-01-28T14:13:24.673+01:00,Eswatini
SGP,Western Pacific,2013,SEX_MLE,11.81775944,2025-01-28T14:13:24.673+01:00,Singapore
SYC,Africa,2008,SEX_FMLE,1.49069758,2025-01-28T14:13:24.673+01:00,Seychelles
OMN,Eastern Mediterranean,2018,SEX_MLE,2.650423435,2025-01-28T14:13:24.673+01:00,Oman
WB_UMI,,2012,SEX_MLE,10.38452671,2025-01-28T14:13:24.673+01:00,not found
LBN,Eastern Mediterranean,2000,SEX_BTSX,1.021370177,2025-01-28T14:13:24.673+01:00,Lebanon
WB_UMI,,2019,SEX_BTSX,7.009991587,2025-01-28T14:13:24.673+01:00,not found
BEN,Africa,2008,SEX_MLE,20.14861377,2025-01-28T14:13:24.673+01:00,Benin
MOZ,Africa,2006,SEX_MLE,25.20198655,2025-01-28T14:13:24.673+01:00,Mozambique
MEX,Americas,2017,SEX_BTSX,5.67634658,2025-01-28T14:13:24.673+01:00,Mexico
WPR,,2002,SEX_MLE,17.21410241,2025-01-28T14:13:24.673+01:00,not found
SVK,Europe,2017,SEX_MLE,12.32474498,2025-01-28T14:13:24.673+01:00,Slovakia
MYS,Western Pacific,2010,SEX_MLE,7.561077005,2025-01-28T14:13:24.673+01:00,Malaysia
LAO,Western Pacific,2001,SEX_BTSX,7.24424087,2025-01-28T14:13:24.673+01:00,Laos
PAK,Eastern Mediterranean,2004,SEX_BTSX,8.720722548,2025-01-28T14:13:24.673+01:00,Pakistan
LSO,Africa,2020,SEX_BTSX,41.34310848,2025-01-28T14:13:24.673+01:00,Lesotho
CIV,Africa,2015,SEX_BTSX,13.97155587,2025-01-28T14:13:24.673+01:00,Cote d'Ivoire
LVA,Europe,2015,SEX_FMLE,5.527948519,2025-01-28T14:13:24.673+01:00,Latvia
QAT,Eastern Mediterranean,2013,SEX_FMLE,1.377836555,2025-01-28T14:13:24.673+01:00,Qatar
RWA,Africa,2000,SEX_BTSX,26.36011045,2025-01-28T14:13:24.673+01:00,Rwanda
DEU,Europe,2004,SEX_BTSX,10.43215418,2025-01-28T14:13:24.673+01:00,Germany
MLI,Africa,2019,SEX_MLE,11.08783477,2025-01-28T14:13:24.673+01:00,Mali
WB_LMI,,2013,SEX_FMLE,8.507355081,2025-01-28T14:13:24.673+01:00,not found
CHE,Europe,2010,SEX_MLE,15.18190098,2025-01-28T14:13:24.673+01:00,Switzerland
KOR,Western Pacific,2011,SEX_FMLE,17.62144999,2025-01-28T14:13:24.673+01:00,South Korea
URY,Americas,2016,SEX_BTSX,18.87277498,2025-01-28T14:13:24.673+01:00,Uruguay
ECU,Americas,2006,SEX_BTSX,8.177400548,2025-01-28T14:13:24.673+01:00,Ecuador
VUT,Western Pacific,2019,SEX_BTSX,18.55856014,2025-01-28T14:13:24.673+01:00,Vanuatu
EST,Europe,2017,SEX_BTSX,14.21654636,2025-01-28T14:13:24.673+01:00,Estonia
SYR,Eastern Mediterranean,2013,SEX_FMLE,0.303834671,2025-01-28T14:13:24.673+01:00,Syria
BLZ,Americas,2009,SEX_MLE,12.28927759,2025-01-28T14:13:24.673+01:00,Belize
DOM,Americas,2007,SEX_BTSX,4.946449729,2025-01-28T14:13:24.673+01:00,Dominican Republic
COM,Africa,2008,SEX_BTSX,9.717774651,2025-01-28T14:13:24.673+01:00,Comoros
LBR,Africa,2004,SEX_BTSX,9.254067428,2025-01-28T14:13:24.673+01:00,Liberia
LBY,Eastern Mediterranean,2015,SEX_BTSX,6.053824542,2025-01-28T14:13:24.673+01:00,Libya
COM,Africa,2003,SEX_FMLE,7.530465479,2025-01-28T14:13:24.673+01:00,Comoros
SAU,Eastern Mediterranean,2016,SEX_BTSX,1.599542975,2025-01-28T14:13:24.673+01:00,Saudi Arabia
VUT,Western Pacific,2017,SEX_FMLE,7.792814053,2025-01-28T14:13:24.673+01:00,Vanuatu
THA,South-East Asia,2021,SEX_FMLE,4.756696042,2025-01-28T14:13:24.673+01:00,Thailand
DOM,Americas,2019,SEX_BTSX,5.991099198,2025-01-28T14:13:24.673+01:00,Dominican Republic
AFR,,2009,SEX_FMLE,5.391552252,2025-01-28T14:13:24.673+01:00,not found
COD,Africa,2003,SEX_FMLE,6.902441102,2025-01-28T14:13:24.673+01:00,DR Congo
HRV,Europe,2002,SEX_FMLE,6.675903113,2025-01-28T14:13:24.673+01:00,Croatia
FRA,Europe,2002,SEX_FMLE,8.510299095,2025-01-28T14:13:24.673+01:00,France
CHN,Western Pacific,2017,SEX_FMLE,5.502540538,2025-01-28T14:13:24.673+01:00,China
SYC,Africa,2004,SEX_FMLE,1.470534145,2025-01-28T14:13:24.673+01:00,Seychelles
HUN,Europe,2006,SEX_MLE,31.87747062,2025-01-28T14:13:24.673+01:00,Hungary
GRC,Europe,2010,SEX_MLE,4.819294549,2025-01-28T14:13:24.673+01:00,Greece
BLR,Europe,2016,SEX_FMLE,4.792646129,2025-01-28T14:13:24.673+01:00,Belarus
IND,South-East Asia,2015,SEX_FMLE,12.68974825,2025-01-28T14:13:24.673+01:00,India
GAB,Africa,2005,SEX_BTSX,13.32683883,2025-01-28T14:13:24.673+01:00,Gabon
MWI,Africa,2012,SEX_MLE,21.79409906,2025-01-28T14:13:24.673+01:00,Malawi
SOM,Eastern Mediterranean,2018,SEX_FMLE,10.52358416,2025-01-28T14:13:24.673+01:00,Somalia
DEU,Europe,2000,SEX_BTSX,11.11117929,2025-01-28T14:13:24.673+01:00,Germany
MNE,Europe,2003,SEX_MLE,22.20029735,2025-01-28T14:13:24.673+01:00,Montenegro
BGR,Europe,2006,SEX_BTSX,9.424843455,2025-01-28T14:13:24.673+01:00,Bulgaria
BEL,Europe,2018,SEX_BTSX,14.42022055,2025-01-28T14:13:24.673+01:00,Belgium
PSE,Eastern Mediterranean,2011,SEX_FMLE,0.32482244,2025-01-28T14:13:24.673+01:00,Palestine
LVA,Europe,2001,SEX_BTSX,27.58765941,2025-01-28T14:13:24.673+01:00,Latvia
ATG,Americas,2000,SEX_FMLE,0.0,2025-01-28T14:13:24.673+01:00,Antigua and Barbuda
EMR,,2014,SEX_BTSX,4.5341269,2025-01-28T14:13:24.673+01:00,not found
TTO,Americas,2004,SEX_MLE,22.25065192,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
GIN,Africa,2013,SEX_FMLE,5.816705873,2025-01-28T14:13:24.673+01:00,Guinea
GLOBAL,,2014,SEX_BTSX,10.01004459,2025-01-28T14:13:24.673+01:00,not found
COM,Africa,2011,SEX_MLE,12.36030167,2025-01-28T14:13:24.673+01:00,Comoros
SWE,Europe,2006,SEX_MLE,16.57530326,2025-01-28T14:13:24.673+01:00,Sweden
WB_HI,,2007,SEX_BTSX,14.28627014,2025-01-28T14:13:24.673+01:00,not found
CMR,Africa,2020,SEX_MLE,22.24706664,2025-01-28T14:13:24.673+01:00,Cameroon
PHL,Western Pacific,2010,SEX_FMLE,1.556051161,2025-01-28T14:13:24.673+01:00,Philippines
CRI,Americas,2005,SEX_FMLE,1.914718745,2025-01-28T14:13:24.673+01:00,Costa Rica
WB_HI,,2009,SEX_MLE,22.822601,2025-01-28T14:13:24.673+01:00,not found
ARG,Americas,2021,SEX_MLE,12.17525612,2025-01-28T14:13:24.673+01:00,Argentina
GAB,Africa,2001,SEX_FMLE,5.1295686,2025-01-28T14:13:24.673+01:00,Gabon
WSM,Western Pacific,2017,SEX_BTSX,15.19870593,2025-01-28T14:13:24.673+01:00,Samoa
PRT,Europe,2006,SEX_FMLE,3.376169494,2025-01-28T14:13:24.673+01:00,Portugal
KEN,Africa,2014,SEX_FMLE,5.970908747,2025-01-28T14:13:24.673+01:00,Kenya
IRN,Eastern Mediterranean,2016,SEX_BTSX,4.509554014,2025-01-28T14:13:24.673+01:00,Iran
BDI,Africa,2009,SEX_FMLE,7.638304538,2025-01-28T14:13:24.673+01:00,Burundi
QAT,Eastern Mediterranean,2009,SEX_BTSX,8.408267582,2025-01-28T14:13:24.673+01:00,Qatar
GTM,Americas,2019,SEX_BTSX,6.325584728,2025-01-28T14:13:24.673+01:00,Guatemala
ZAF,Africa,2017,SEX_FMLE,7.979760662,2025-01-28T14:13:24.673+01:00,South Africa
HUN,Europe,2017,SEX_FMLE,5.280463091,2025-01-28T14:13:24.673+01:00,Hungary
MDV,South-East Asia,2013,SEX_MLE,4.249099257,2025-01-28T14:13:24.673+01:00,Maldives
HTI,Americas,2004,SEX_BTSX,10.26897107,2025-01-28T14:13:24.673+01:00,Haiti
HUN,Europe,2012,SEX_MLE,31.05076525,2025-01-28T14:13:24.673+01:00,Hungary
BGR,Europe,2012,SEX_FMLE,3.615277969,2025-01-28T14:13:24.673+01:00,Bulgaria
UKR,Europe,2019,SEX_BTSX,19.10630831,2025-01-28T14:13:24.673+01:00,Ukraine
BHR,Eastern Mediterranean,2017,SEX_BTSX,5.084081941,2025-01-28T14:13:24.673+01:00,Bahrain
TUR,Europe,2012,SEX_BTSX,3.139842915,2025-01-28T14:13:24.673+01:00,Türkiye
COM,Africa,2006,SEX_MLE,12.76262338,2025-01-28T14:13:24.673+01:00,Comoros
SRB,Europe,2005,SEX_BTSX,15.4075633,2025-01-28T14:13:24.673+01:00,Serbia
CIV,Africa,2003,SEX_BTSX,11.7224541,2025-01-28T14:13:24.673+01:00,Cote d'Ivoire
HRV,Europe,2011,SEX_FMLE,5.532477691,2025-01-28T14:13:24.673+01:00,Croatia
UKR,Europe,2011,SEX_BTSX,19.79279109,2025-01-28T14:13:24.673+01:00,Ukraine
ETH,Africa,2000,SEX_BTSX,14.48569253,2025-01-28T14:13:24.673+01:00,Ethiopia
SUR,Americas,2002,SEX_FMLE,11.253978,2025-01-28T14:13:24.673+01:00,Suriname
CHN,Western Pacific,2003,SEX_FMLE,13.68109215,2025-01-28T14:13:24.673+01:00,China
CHE,Europe,2009,SEX_FMLE,6.520905931,2025-01-28T14:13:24.673+01:00,Switzerland
UGA,Africa,2010,SEX_MLE,20.78598306,2025-01-28T14:13:24.673+01:00,Uganda
GHA,Africa,2000,SEX_BTSX,5.653863747,2025-01-28T14:13:24.673+01:00,Ghana
CAN,Americas,2014,SEX_FMLE,6.23136466,2025-01-28T14:13:24.673+01:00,Canada
NAM,Africa,2003,SEX_MLE,26.10008961,2025-01-28T14:13:24.673+01:00,Namibia
WB_HI,,2005,SEX_FMLE,6.435543861,2025-01-28T14:13:24.673+01:00,not found
FIN,Europe,2009,SEX_MLE,26.46240861,2025-01-28T14:13:24.673+01:00,Finland
PAK,Eastern Mediterranean,2017,SEX_FMLE,3.735242289,2025-01-28T14:13:24.673+01:00,Pakistan
BHS,Americas,2015,SEX_MLE,5.923455905,2025-01-28T14:13:24.673+01:00,Bahamas
GTM,Americas,2013,SEX_BTSX,5.584652523,2025-01-28T14:13:24.673+01:00,Guatemala
FIN,Europe,2007,SEX_MLE,26.11701298,2025-01-28T14:13:24.673+01:00,Finland
MDA,Europe,2011,SEX_BTSX,13.55516747,2025-01-28T14:13:24.673+01:00,Moldova
GTM,Americas,2020,SEX_BTSX,5.685585705,2025-01-28T14:13:24.673+01:00,Guatemala
WB_UMI,,2019,SEX_FMLE,4.298299566,2025-01-28T14:13:24.673+01:00,not found
